,edid,year,variable,party,value
303,28,2014,VOTER_TURNOUT,,43668
304,28,2014,ELECTORS,,80907
305,29,2014,ABEL,NEW DEMOCRATIC PARTY OF ONTARIO,10431
306,29,2014,AHMAD,THE GREEN PARTY OF ONTARIO,2255
307,29,2014,JOHNSON,ONTARIO LIBERAL PARTY,18512
308,29,2014,SCOTT,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,21641
309,29,2014,REJECTED,,266
310,29,2014,UNMARKED,,156
311,29,2014,DECLINED,,497
312,29,2014,VOTER_TURNOUT,,53758
313,29,2014,ELECTORS,,96029
314,30,2014,CHUDLEIGH,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,27937
315,30,2014,FARRANT,THE GREEN PARTY OF ONTARIO,2618
316,30,2014,GHORY,ONTARIO LIBERTARIAN PARTY,916
317,30,2014,MARSH,FAMILY COALITION PARTY OF ONTARIO,346
318,30,2014,NAIDOO.HARRIS,ONTARIO LIBERAL PARTY,33724
319,30,2014,SPOHR,NEW DEMOCRATIC PARTY OF ONTARIO,9758
320,30,2014,REJECTED,,282
321,30,2014,UNMARKED,,165
322,30,2014,DECLINED,,416
323,30,2014,VOTER_TURNOUT,,76162
324,30,2014,ELECTORS,,149633
325,31,2014,HORWATH,NEW DEMOCRATIC PARTY OF ONTARIO,18697
326,31,2014,MANN,COMMUNIST                      ,229
327,31,2014,MELANSON,FREEDOM                        ,334
328,31,2014,ORMOND,THE GREEN PARTY OF ONTARIO,3067
329,31,2014,TIQUI.SHEBIB,,8450
330,31,2014,VAIL,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,5173
331,31,2014,REJECTED,,170
332,31,2014,UNMARKED,,114
333,31,2014,DECLINED,,494
334,31,2014,VOTER_TURNOUT,,36728
335,31,2014,ELECTORS,,82062
336,32,2014,BROWN,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,7574
337,32,2014,BURNISON,ONTARIO LIBERTARIAN PARTY,676
338,32,2014,JOHNSTON,FREEDOM                        ,254
339,32,2014,LUKSIC,ONTARIO LIBERAL PARTY,12433
340,32,2014,MILLER,NEW DEMOCRATIC PARTY OF ONTARIO,19958
341,32,2014,ZINK,THE GREEN PARTY OF ONTARIO,1742
342,32,2014,REJECTED,,236
343,32,2014,UNMARKED,,117
344,32,2014,DECLINED,,373
345,32,2014,VOTER_TURNOUT,,43363
346,32,2014,ELECTORS,,88782
347,33,2014,GOODWIN,FREEDOM                        ,320
348,33,2014,LENKO,THE GREEN PARTY OF ONTARIO,2047
349,33,2014,MARSHALL,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,8795
350,33,2014,MIRZA,ONTARIO LIBERAL PARTY,14508
351,33,2014,TAYLOR,NEW DEMOCRATIC PARTY OF ONTARIO,23006
352,33,2014,WIENHOLD,ONTARIO LIBERTARIAN PARTY,379
353,33,2014,REJECTED,,248
354,33,2014,UNMARKED,,131
355,33,2014,DECLINED,,431
356,33,2014,VOTER_TURNOUT,,49865
357,33,2014,ELECTORS,,94360
358,34,2014,JOHNSTONE,NEW DEMOCRATIC PARTY OF ONTARIO,10843
359,34,2014,MAISTER,ONTARIO LIBERTARIAN PARTY,323
360,34,2014,SCHENK,ONTARIO LIBERAL PARTY,14647
361,34,2014,THOMPSON,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,18512
362,34,2014,VALENTA,EQUAL PARENTING PARTY,128
363,34,2014,WERSTINE,THE GREEN PARTY OF ONTARIO,1651
364,34,2014,ZETTEL,FAMILY COALITION PARTY OF ONTARIO,1353
365,34,2014,REJECTED,,197
366,34,2014,UNMARKED,,141
367,34,2014,DECLINED,,427
368,34,2014,VOTER_TURNOUT,,48222
369,34,2014,ELECTORS,,80428
370,35,2014,CAMPBELL,NEW DEMOCRATIC PARTY OF ONTARIO,12889
371,35,2014,LEEK,ONTARIO LIBERAL PARTY,3652
372,35,2014,MCKILLOP,THE GREEN PARTY OF ONTARIO,711
373,35,2014,NICKLE,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,5905
374,35,2014,REJECTED,,78
375,35,2014,UNMARKED,,37
376,35,2014,DECLINED,,46
377,35,2014,VOTER_TURNOUT,,23318
378,35,2014,ELECTORS,,49912
379,36,2014,BAIN,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,10652
380,36,2014,HOLLAND,NEW DEMOCRATIC PARTY OF ONTARIO,14811
381,36,2014,KILEY,THE GREEN PARTY OF ONTARIO,3566
382,36,2014,KIWALA,ONTARIO LIBERAL PARTY,20838
383,36,2014,REID,FREEDOM                        ,242
384,36,2014,REJECTED,,160
385,36,2014,UNMARKED,,160
386,36,2014,DECLINED,,243
387,36,2014,VOTER_TURNOUT,,50672
388,36,2014,ELECTORS,,97188
389,37,2014,BERNIER,ONTARIO LIBERTARIAN PARTY,557
390,37,2014,JOHNSTON,NEW DEMOCRATIC PARTY OF ONTARIO,9765
391,37,2014,SMITH,THE GREEN PARTY OF ONTARIO,2472
392,37,2014,VERNILE,ONTARIO LIBERAL PARTY,18472
393,37,2014,WETTLAUFER,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,11550
394,37,2014,REJECTED,,193
395,37,2014,UNMARKED,,111
396,37,2014,DECLINED,,361
397,37,2014,VOTER_TURNOUT,,43481
398,37,2014,ELECTORS,,83170
399,38,2014,HARRIS,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,17083
400,38,2014,SCHUMM,ONTARIO LIBERTARIAN PARTY,1001
401,38,2014,VILLENEUVE,NEW DEMOCRATIC PARTY OF ONTARIO,9958
402,38,2014,WEBER,THE GREEN PARTY OF ONTARIO,3277
403,38,2014,WRIGHT,ONTARIO LIBERAL PARTY,15664
404,38,2014,REJECTED,,199
405,38,2014,UNMARKED,,108
406,38,2014,DECLINED,,467
407,38,2014,VOTER_TURNOUT,,47757
408,38,2014,ELECTORS,,94886
409,39,2014,BURTON,ONTARIO LIBERAL PARTY,16534
410,39,2014,DANCKERT,THE GREEN PARTY OF ONTARIO,2859
411,39,2014,FIFE,NEW DEMOCRATIC PARTY OF ONTARIO,20536
412,39,2014,SCHULZ,ONTARIO LIBERTARIAN PARTY,481
413,39,2014,WEILER,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,14450
414,39,2014,REJECTED,,169
415,39,2014,UNMARKED,,86
416,39,2014,DECLINED,,368
417,39,2014,VOTER_TURNOUT,,55483
418,39,2014,ELECTORS,,100972
419,40,2014,ARMSTRONG,THE GREEN PARTY OF ONTARIO,2104
420,40,2014,DURNIN,FREEDOM                        ,242
421,40,2014,HILL,NEW DEMOCRATIC PARTY OF ONTARIO,12160
422,40,2014,LEWIS,NONE OF THE ABOVE PARTY OF ONTARIO,558
423,40,2014,MCNAUGHTON,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,20710
424,40,2014,RADAN,ONTARIO LIBERAL PARTY,9298
425,40,2014,VANDER.VLOET,,568
426,40,2014,WILLSON,ONTARIO LIBERTARIAN PARTY,207
427,40,2014,REJECTED,,190
428,40,2014,UNMARKED,,145
429,40,2014,DECLINED,,318
430,40,2014,VOTER_TURNOUT,,46500
431,40,2014,ELECTORS,,81678
432,41,2014,HILLIER,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,21966
433,41,2014,MACDONALD,ONTARIO LIBERAL PARTY,15037
434,41,2014,MATHER,THE GREEN PARTY OF ONTARIO,3283
435,41,2014,PARKHILL,NEW DEMOCRATIC PARTY OF ONTARIO,10184
436,41,2014,REJECTED,,185
437,41,2014,UNMARKED,,114
438,41,2014,DECLINED,,307
439,41,2014,VOTER_TURNOUT,,51076
440,41,2014,ELECTORS,,94674
441,42,2014,BOWERING,THE GREEN PARTY OF ONTARIO,2030
442,42,2014,CLARK,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,23253
443,42,2014,GABRIEL,ONTARIO LIBERTARIAN PARTY,471
444,42,2014,LUNDY,NEW DEMOCRATIC PARTY OF ONTARIO,7219
445,42,2014,MILKS,ONTARIO LIBERAL PARTY,8499
446,42,2014,REJECTED,,191
447,42,2014,UNMARKED,,84
448,42,2014,DECLINED,,232
449,42,2014,VOTER_TURNOUT,,41979
450,42,2014,ELECTORS,,79415
451,43,2014,ARMSTRONG,NEW DEMOCRATIC PARTY OF ONTARIO,17903
452,43,2014,HAMADI,INDEPENDENT,112
453,43,2014,HARNICK,ONTARIO LIBERTARIAN PARTY,386
454,43,2014,MARCELLIN,ONTARIO LIBERAL PARTY,7066
455,43,2014,MCKEEVER,FREEDOM                        ,467
456,43,2014,ROBSON,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,8196
457,43,2014,SORRELL,THE GREEN PARTY OF ONTARIO,1378
458,43,2014,REJECTED,,151
459,43,2014,UNMARKED,,79
460,43,2014,DECLINED,,248
461,43,2014,VOTER_TURNOUT,,35986
462,43,2014,ELECTORS,,77524
463,44,2014,BRANSCOMBE,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,12016
464,44,2014,BRYANT,NEW DEMOCRATIC PARTY OF ONTARIO,13853
465,44,2014,LABONTE,THE GREEN PARTY OF ONTARIO,2445
466,44,2014,MANSUR,FREEDOM                        ,639
467,44,2014,MATTHEWS,ONTARIO LIBERAL PARTY,16379
468,44,2014,MCKEE,COMMUNIST                      ,115
469,44,2014,SPOTTISWOOD,PAUPER PARTY OF ONTARIO,70
470,44,2014,REJECTED,,185
471,44,2014,UNMARKED,,112
472,44,2014,DECLINED,,382
473,44,2014,VOTER_TURNOUT,,46196
474,44,2014,ELECTORS,,91997
475,45,2014,BENNETT,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,16295
476,45,2014,GRETZKY,FREEDOM                        ,1188
477,45,2014,MCALISTER,THE GREEN PARTY OF ONTARIO,2310
478,45,2014,SATTLER,NEW DEMOCRATIC PARTY OF ONTARIO,22243
479,45,2014,STEINBURG,ONTARIO LIBERAL PARTY,13070
480,45,2014,REJECTED,,164
481,45,2014,UNMARKED,,96
482,45,2014,DECLINED,,373
483,45,2014,VOTER_TURNOUT,,55739
484,45,2014,ELECTORS,,99472
485,46,2014,CHAN,ONTARIO LIBERAL PARTY,21517
486,46,2014,KORMOS.HAWKINS,,4205
487,46,2014,O.BRIEN,,1509
488,46,2014,SMALL,ONTARIO LIBERTARIAN PARTY,444
489,46,2014,THAYAPARAN,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,14241
490,46,2014,REJECTED,,204
491,46,2014,UNMARKED,,193
492,46,2014,DECLINED,,166
493,46,2014,VOTER_TURNOUT,,42479
494,46,2014,ELECTORS,,95367
495,47,2014,ACHESON,THE GREEN PARTY OF ONTARIO,1302
496,47,2014,ALILOVIC,INDEPENDENT,351
497,47,2014,GILL,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,11251
498,47,2014,LEVESQUE,ONTARIO LIBERTARIAN PARTY,993
499,47,2014,MANGAT,ONTARIO LIBERAL PARTY,19923
500,47,2014,TROAKE,NEW DEMOCRATIC PARTY OF ONTARIO,6906
501,47,2014,VEZINA,NONE OF THE ABOVE PARTY OF ONTARIO,597
502,47,2014,REJECTED,,306
503,47,2014,UNMARKED,,117
504,47,2014,DECLINED,,150
505,47,2014,VOTER_TURNOUT,,41896
506,47,2014,ELECTORS,,101010
507,48,2014,CATENA,EQUAL PARENTING PARTY,234
508,48,2014,CHURCHIN,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,10479
509,48,2014,DAMERLA,ONTARIO LIBERAL PARTY,20934
510,48,2014,IWANUSIW,ONTARIO LIBERTARIAN PARTY,788
511,48,2014,KARIM,NEW DEMOCRATIC PARTY OF ONTARIO,6158
512,48,2014,NGUYEN,THE GREEN PARTY OF ONTARIO,1408
513,48,2014,REJECTED,,260
514,48,2014,UNMARKED,,142
515,48,2014,DECLINED,,155
516,48,2014,VOTER_TURNOUT,,40558
517,48,2014,ELECTORS,,92402
518,49,2014,BILEK,NEW DEMOCRATIC PARTY OF ONTARIO,7730
519,49,2014,GUPTA,THE GREEN PARTY OF ONTARIO,1216
520,49,2014,JEWELL,ONTARIO LIBERTARIAN PARTY,873
521,49,2014,KIYANI,FAMILY COALITION PARTY OF ONTARIO,474
522,49,2014,TAKHAR,ONTARIO LIBERAL PARTY,25356
523,49,2014,VEZINA,NONE OF THE ABOVE PARTY OF ONTARIO,641
524,49,2014,WHITE,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,15474
525,49,2014,REJECTED,,228
526,49,2014,UNMARKED,,165
527,49,2014,DECLINED,,221
528,49,2014,VOTER_TURNOUT,,52378
529,49,2014,ELECTORS,,111690
530,50,2014,JONES,THE GREEN PARTY OF ONTARIO,1418
531,50,2014,WEBER,NONE OF THE ABOVE PARTY OF ONTARIO,591
532,50,2014,JUDSON,ONTARIO LIBERTARIAN PARTY,355
533,50,2014,ROSOLAK,NEW DEMOCRATIC PARTY OF ONTARIO,4649
534,50,2014,SOUSA,ONTARIO LIBERAL PARTY,22192
535,50,2014,TRIANTAFILOPOULOS,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,14514
536,50,2014,REJECTED,,159
537,50,2014,UNMARKED,,74
538,50,2014,DECLINED,,217
539,50,2014,VOTER_TURNOUT,,44169
540,50,2014,ELECTORS,,82480
541,51,2014,DELANEY,ONTARIO LIBERAL PARTY,22587
542,51,2014,SIKKA,NEW DEMOCRATIC PARTY OF ONTARIO,5885
543,51,2014,TANGRI,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,12060
544,51,2014,VEZINA,NONE OF THE ABOVE PARTY OF ONTARIO,524
545,51,2014,WALACH,ONTARIO LIBERTARIAN PARTY,342
546,51,2014,WARNER,THE GREEN PARTY OF ONTARIO,1566
547,51,2014,REJECTED,,213
548,51,2014,UNMARKED,,96
549,51,2014,DECLINED,,183
550,51,2014,VOTER_TURNOUT,,43456
551,51,2014,ELECTORS,,92937
552,52,2014,CORCORAN,ONTARIO LIBERTARIAN PARTY,940
553,52,2014,DAGENAIS,NEW DEMOCRATIC PARTY OF ONTARIO,8628
554,52,2014,KUBANEK,THE GREEN PARTY OF ONTARIO,3630
555,52,2014,MACLEOD,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,30901
556,52,2014,UPPAL,ONTARIO LIBERAL PARTY,21974
557,52,2014,REJECTED,,279
558,52,2014,UNMARKED,,112
559,52,2014,DECLINED,,375
560,52,2014,VOTER_TURNOUT,,66839
561,52,2014,ELECTORS,,120669
562,53,2014,BALLARD,ONTARIO LIBERAL PARTY,22997
563,53,2014,BAXTER,CANADIANS' CHOICE PARTY,922
564,53,2014,DUFF,NEW DEMOCRATIC PARTY OF ONTARIO,6023
565,53,2014,JENKINS,ONTARIO LIBERTARIAN PARTY,579
566,53,2014,ROBLIN,THE GREEN PARTY OF ONTARIO,2144
567,53,2014,TWINNEY,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,19585
568,53,2014,YACIUK,TRILLIUM PARTY OF ONTARIO,83
569,53,2014,REJECTED,,242
570,53,2014,UNMARKED,,116
571,53,2014,DECLINED,,397
572,53,2014,VOTER_TURNOUT,,53088
573,53,2014,ELECTORS,,99407
574,54,2014,BEAM,NONE OF THE ABOVE PARTY OF ONTARIO,478
575,54,2014,BITTER,THE GREEN PARTY OF ONTARIO,1724
576,54,2014,GATES,NEW DEMOCRATIC PARTY OF ONTARIO,24131
577,54,2014,MAVES,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,16702
578,54,2014,PANUCCI,ONTARIO LIBERTARIAN PARTY,559
579,54,2014,TUPMAN,ONTARIO LIBERAL PARTY,7329
580,54,2014,REJECTED,,270
581,54,2014,UNMARKED,,128
582,54,2014,DECLINED,,242
583,54,2014,VOTER_TURNOUT,,51563
584,54,2014,ELECTORS,,100698
585,55,2014,HUDAK,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,23378
586,55,2014,KARATOPIS,ONTARIO LIBERTARIAN PARTY,970
587,55,2014,KRZYZANOWSKI,THE GREEN PARTY OF ONTARIO,3004
588,55,2014,MCCORMACK,NEW DEMOCRATIC PARTY OF ONTARIO,12423
589,55,2014,MOSSEY,ONTARIO LIBERAL PARTY,15843
590,55,2014,PEACOCK,FREEDOM                        ,284
591,55,2014,REJECTED,,282
592,55,2014,UNMARKED,,132
593,55,2014,DECLINED,,638
594,55,2014,VOTER_TURNOUT,,56954
595,55,2014,ELECTORS,,97201
596,56,2014,BLAY,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,3827
597,56,2014,DAHLSTROM,THE GREEN PARTY OF ONTARIO,1145
598,56,2014,GELINAS,NEW DEMOCRATIC PARTY OF ONTARIO,20104
599,56,2014,TREGONNING,ONTARIO LIBERAL PARTY,7031
600,56,2014,REJECTED,,146
601,56,2014,UNMARKED,,61
602,56,2014,DECLINED,,138
603,56,2014,VOTER_TURNOUT,,32452
604,56,2014,ELECTORS,,64910
605,57,2014,CLEMENT,INDEPENDENT,208
606,57,2014,ELLIOTT,ONTARIO LIBERTARIAN PARTY,377
607,57,2014,FEDELI,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,13085
608,57,2014,GIROUX,NEW DEMOCRATIC PARTY OF ONTARIO,8057
609,57,2014,PELTIER,THE GREEN PARTY OF ONTARIO,1188
610,57,2014,WHITING,ONTARIO LIBERAL PARTY,8382
611,57,2014,REJECTED,,156
612,57,2014,UNMARKED,,62
613,57,2014,DECLINED,,198
614,57,2014,VOTER_TURNOUT,,31713
615,57,2014,ELECTORS,,60422
616,58,2014,LUDORF.WEAVER,,2283
617,58,2014,MEES,NEW DEMOCRATIC PARTY OF ONTARIO,9211
618,58,2014,MILLIGAN,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,19583
619,58,2014,RINALDI,ONTARIO LIBERAL PARTY,23419
620,58,2014,REJECTED,,221
621,58,2014,UNMARKED,,115
622,58,2014,DECLINED,,394
623,58,2014,VOTER_TURNOUT,,55226
624,58,2014,ELECTORS,,98945
625,59,2014,BOELLING,ONTARIO LIBERTARIAN PARTY,1358
626,59,2014,JACZEK,ONTARIO LIBERAL PARTY,36782
627,59,2014,KRAUTER,NEW DEMOCRATIC PARTY OF ONTARIO,9355
628,59,2014,MELARA,THE GREEN PARTY OF ONTARIO,2791
629,59,2014,VILENSKY,TRILLIUM PARTY OF ONTARIO,213
630,59,2014,WASSEF,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,30256
631,59,2014,REJECTED,,416
632,59,2014,UNMARKED,,299
633,59,2014,DECLINED,,441
634,59,2014,VOTER_TURNOUT,,81911
635,59,2014,ELECTORS,,177255
636,60,2014,CHLOBOWSKI,THE GREEN PARTY OF ONTARIO,1887
637,60,2014,CLEMENT,ONTARIO LIBERTARIAN PARTY,386
638,60,2014,FLYNN,ONTARIO LIBERAL PARTY,24717
639,60,2014,MARVILLE,NEW DEMOCRATIC PARTY OF ONTARIO,3994
640,60,2014,SCOTT,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,18921
641,60,2014,URSOMARZO,FREEDOM                        ,132
642,60,2014,REJECTED,,169
643,60,2014,UNMARKED,,79
644,60,2014,DECLINED,,231
645,60,2014,VOTER_TURNOUT,,50516
646,60,2014,ELECTORS,,90006
647,61,2014,FRENCH,NEW DEMOCRATIC PARTY OF ONTARIO,22232
648,61,2014,OUELLETTE,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,14540
649,61,2014,QUINTYN,ONTARIO LIBERAL PARTY,9051
650,61,2014,SMIT,THE GREEN PARTY OF ONTARIO,1785
651,61,2014,REJECTED,,165
652,61,2014,UNMARKED,,132
653,61,2014,DECLINED,,353
654,61,2014,VOTER_TURNOUT,,48258
655,61,2014,ELECTORS,,96154
656,62,2014,DEKKER,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,9678
657,62,2014,FAULKNER,ONTARIO LIBERTARIAN PARTY,525
658,62,2014,MCKENZIE,NEW DEMOCRATIC PARTY OF ONTARIO,10894
659,62,2014,NAQVI,ONTARIO LIBERAL PARTY,27689
660,62,2014,O.DONNELL,,4163
661,62,2014,WASSLEN,COMMUNIST                      ,283
662,62,2014,REJECTED,,251
663,62,2014,UNMARKED,,92
664,62,2014,DECLINED,,303
665,62,2014,VOTER_TURNOUT,,53878
666,62,2014,ELECTORS,,94777
667,63,2014,BELL,THE GREEN PARTY OF ONTARIO,2036
668,63,2014,BOURDEAU,ONTARIO LIBERTARIAN PARTY,411
669,63,2014,LALONDE,ONTARIO LIBERAL PARTY,29911
670,63,2014,LISTER,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,18525
671,63,2014,M.BEMBA.MEKA,,5022
672,63,2014,REJECTED,,272
673,63,2014,UNMARKED,,113
674,63,2014,DECLINED,,230
675,63,2014,VOTER_TURNOUT,,56520
676,63,2014,ELECTORS,,95258
677,64,2014,BRISSON,ONTARIO LIBERTARIAN PARTY,273
678,64,2014,FRASER,ONTARIO LIBERAL PARTY,23708
679,64,2014,FUNICIELLO,NEW DEMOCRATIC PARTY OF ONTARIO,5817
680,64,2014,LAKATOS.HAYWARD,,2034
681,64,2014,MANIRAMBONA,COMMUNIST                      ,139
682,64,2014,REDINS,PARTY FOR PEOPLE WITH SPECIAL NEEDS,244
683,64,2014,YOUNG,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,15235
684,64,2014,REJECTED,,206
685,64,2014,UNMARKED,,70
686,64,2014,DECLINED,,156
687,64,2014,VOTER_TURNOUT,,47882
688,64,2014,ELECTORS,,89150
689,65,2014,BAGLER,THE GREEN PARTY OF ONTARIO,3144
690,65,2014,FORGET,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,8750
691,65,2014,MEILLEUR,ONTARIO LIBERAL PARTY,21810
692,65,2014,NGAMBY,NEW DEMOCRATIC PARTY OF ONTARIO,5228
693,65,2014,RICHARD,ONTARIO LIBERTARIAN PARTY,329
694,65,2014,REJECTED,,222
695,65,2014,UNMARKED,,87
696,65,2014,DECLINED,,208
697,65,2014,VOTER_TURNOUT,,39778
698,65,2014,ELECTORS,,81412
699,66,2014,BROOKS,ONTARIO LIBERTARIAN PARTY,318
700,66,2014,CHIARELLI,ONTARIO LIBERAL PARTY,21035
701,66,2014,CULLEN,NEW DEMOCRATIC PARTY OF ONTARIO,6760
702,66,2014,DENLEY,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,15895
703,66,2014,HILL,THE GREEN PARTY OF ONTARIO,2899
704,66,2014,REJECTED,,237
705,66,2014,UNMARKED,,86
706,66,2014,DECLINED,,396
707,66,2014,VOTER_TURNOUT,,47626
708,66,2014,ELECTORS,,85125
709,67,2014,FARLOW,THE GREEN PARTY OF ONTARIO,1985
710,67,2014,HARDEMAN,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,18958
711,67,2014,HODGES,FREEDOM                        ,384
712,67,2014,MOULTON,ONTARIO LIBERAL PARTY,8736
713,67,2014,SMITH,NEW DEMOCRATIC PARTY OF ONTARIO,10573
714,67,2014,WRIGHT,ONTARIO LIBERTARIAN PARTY,365
715,67,2014,REJECTED,,162
716,67,2014,UNMARKED,,136
717,67,2014,DECLINED,,445
718,67,2014,VOTER_TURNOUT,,41744
719,67,2014,ELECTORS,,80398
720,68,2014,DINOVO,NEW DEMOCRATIC PARTY OF ONTARIO,18385
721,68,2014,ELLERTON,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,5787
722,68,2014,LEBLANC,ONTARIO LIBERAL PARTY,17841
723,68,2014,MOTZ,FREEDOM                        ,105
724,68,2014,RUDKINS,THE GREEN PARTY OF ONTARIO,2479
725,68,2014,VEZINA,NONE OF THE ABOVE PARTY OF ONTARIO,305
726,68,2014,WEISSENBERGER,ONTARIO LIBERTARIAN PARTY,191
727,68,2014,REJECTED,,161
728,68,2014,UNMARKED,,101
729,68,2014,DECLINED,,221
730,68,2014,VOTER_TURNOUT,,45576
731,68,2014,ELECTORS,,80122
732,69,2014,MILLER,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,15761
733,69,2014,MOBBLEY,NEW DEMOCRATIC PARTY OF ONTARIO,4999
734,69,2014,RICHTER,THE GREEN PARTY OF ONTARIO,7484
735,69,2014,STIVRINS,FREEDOM                        ,296
736,69,2014,WATERS,ONTARIO LIBERAL PARTY,10158
737,69,2014,REJECTED,,147
738,69,2014,UNMARKED,,55
739,69,2014,DECLINED,,265
740,69,2014,VOTER_TURNOUT,,39165
741,69,2014,ELECTORS,,75153
742,70,2014,DESJARDINS,THE GREEN PARTY OF ONTARIO,2005
743,70,2014,DEVRIES,FAMILY COALITION PARTY OF ONTARIO,746
744,70,2014,MARSHALL,ONTARIO LIBERTARIAN PARTY,411
745,70,2014,MURPHY,INDEPENDENT,343
746,70,2014,PETTAPIECE,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,15992
747,70,2014,SKINNER,ONTARIO LIBERAL PARTY,13585
748,70,2014,SMINK,FREEDOM                        ,202
749,70,2014,SMITH.FULLERTON,,7764
750,70,2014,REJECTED,,193
751,70,2014,UNMARKED,,131
752,70,2014,DECLINED,,326
753,70,2014,VOTER_TURNOUT,,41698
754,70,2014,ELECTORS,,74914
755,71,2014,BEAMISH,THE GREEN PARTY OF ONTARIO,2287
756,71,2014,FAUX,PAUPER PARTY OF ONTARIO,52
757,71,2014,LEAL,ONTARIO LIBERAL PARTY,24709
758,71,2014,MARTINDALE,INDEPENDENT,395
759,71,2014,MATHESON,FREEDOM                        ,121
760,71,2014,QUIANO,SOCIALIST PARTY OF ONTARIO,132
761,71,2014,STEWART,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,15907
762,71,2014,WOOD,NEW DEMOCRATIC PARTY OF ONTARIO,9728
763,71,2014,REJECTED,,145
764,71,2014,UNMARKED,,133
765,71,2014,DECLINED,,344
766,71,2014,VOTER_TURNOUT,,53953
767,71,2014,ELECTORS,,94167
768,72,2014,GAUDET,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,12638
769,72,2014,HIGDON,NEW DEMOCRATIC PARTY OF ONTARIO,6600
770,72,2014,HOEFIG,ONTARIO LIBERTARIAN PARTY,463
771,72,2014,MACCHARLES,ONTARIO LIBERAL PARTY,23206
772,72,2014,NAVARRO,THE GREEN PARTY OF ONTARIO,1564
773,72,2014,OLIVER,FREEDOM                        ,191
774,72,2014,REJECTED,,227
775,72,2014,UNMARKED,,101
776,72,2014,DECLINED,,208
777,72,2014,VOTER_TURNOUT,,45198
778,72,2014,ELECTORS,,82518
779,73,2014,FORBES,ONTARIO LIBERTARIAN PARTY,NA
780,73,2014,PAYNE,THE GREEN PARTY OF ONTARIO,NA
781,73,2014,SMITH,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,NA
782,73,2014,STEWART,NEW DEMOCRATIC PARTY OF ONTARIO,NA
783,73,2014,THOMPSON,ONTARIO LIBERAL PARTY,NA
784,73,2014,REJECTED,,NA
785,73,2014,UNMARKED,,NA
786,73,2014,DECLINED,,NA
787,73,2014,VOTER_TURNOUT,,NA
788,73,2014,ELECTORS,,NA
789,74,2014,BECKWITH.SMITH,,392
790,74,2014,BOILEAU,ONTARIO LIBERAL PARTY,7897
791,74,2014,DOUGHERTY,NEW DEMOCRATIC PARTY OF ONTARIO,5978
792,74,2014,REID,ONTARIO PROVINCIAL CONFEDERATION OF REGIONS PARTY,489
793,74,2014,WRIGHT,THE GREEN PARTY OF ONTARIO,1337
794,74,2014,YAKABUSKI,PROGRESSIVE CONSERVATIVE PARTY OF ONTARIO,25241
795,74,2014,REJECTED,,126
796,74,2014,UNMARKED,,100
797,74,2014,DECLINED,,244
798,74,2014,VOTER_TURNOUT,,41804
799,74,2014,ELECTORS,,76956
